"iati-identifier","title","reporting-org","total-commitment","total-spend","currency","link","activity-status"
"GB-1-201977","Support to Debt Management in Jamaica","UK - Foreign, Commonwealth and Development Office",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-201977",3
"GB-1-201977-101","Support to World Bank initiated Debt Management reform in Jamaica","UK - Foreign, Commonwealth and Development Office","1,825,000","1,852,134","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-201977-101",4
"GB-1-201987","Citizen Security and Justice Programme","UK - Foreign, Commonwealth and Development Office",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-201987",3
"GB-1-201987-101","Community Mobilisation Governance","UK - Foreign, Commonwealth and Development Office","1,170,120","1,170,120","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-201987-101",4
"GB-1-201987-102","CSJP II","UK - Foreign, Commonwealth and Development Office","11,604,401","11,604,401","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-201987-102",4
"GB-1-203643","Citizen Security and Justice Programme 3","UK - Foreign, Commonwealth and Development Office",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-203643",3
"GB-1-203643-101","Support for catalytic or complementary activities outside programme scope","UK - Foreign, Commonwealth and Development Office","119,873","227,147","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-203643-101",4
"GB-1-203643-102","Support to implement community security initiatives in target communities","UK - Foreign, Commonwealth and Development Office","13,412,328","13,077,454","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-203643-102",4
"GB-1-203643-103","Support to Fight for Peace International to deliver sport for development interventions for at-risk youths in select communities","UK - Foreign, Commonwealth and Development Office","176,262","181,273","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-203643-103",4
"GB-1-203643-104","Support to Civil Society Organizations to undertake research and capacity building.","UK - Foreign, Commonwealth and Development Office","1,140,633","1,021,223","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-203643-104",4
"GB-1-203643-105","Evidence Based Policy Research on C-19 Impacts, Implications for Violence and Effective Policy Responses","UK - Foreign, Commonwealth and Development Office","163,491","162,925","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-203643-105",4
"GB-1-204232","Caribbean Anti-Corruption Programme","UK - Foreign, Commonwealth and Development Office",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-204232",3
"GB-1-204232-101","Support to Major Organized Crime and Anti-Corruption Agency (MOCA) to combat corruption and organized crime","UK - Foreign, Commonwealth and Development Office","8,154,859","7,991,408","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-204232-101",4
"GB-1-204232-102","Support to the Financial Investigations Division to recover assets acquired by corruption or organized crime","UK - Foreign, Commonwealth and Development Office","4,006,668","3,971,318","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-204232-102",4
"GB-1-204232-103","Support to Independent Commission of Investigations to hold public officials accountable for the abuse of power","UK - Foreign, Commonwealth and Development Office","5,908,819","5,668,955","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-204232-103",4
"GB-1-204232-105","Support to the Integrity Commission to ensure that anti-corruption institutions in Jamaica are effective and accountable","UK - Foreign, Commonwealth and Development Office","391,455","392,886","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-204232-105",4
"GB-1-204232-109","Support to the Contractor General's Office to enable the delivery of anti-corruption initiatives geared towards youths.","UK - Foreign, Commonwealth and Development Office","140,360","143,175","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-204232-109",4
"GB-1-204232-110","Evaluation Services for the Caribbean Anti-Corruption Programme","UK - Foreign, Commonwealth and Development Office","267,092","252,586","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-204232-110",4
"GB-1-204232-111","Unification of the Prosecutorial Services","UK - Foreign, Commonwealth and Development Office","164,025","164,025","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-204232-111",4
"GB-CHC-1145640-TG012","The Queen's Young Leaders Grants","The Queen Elizabeth Diamond Jubilee Trust",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1145640-TG012",2
"GB-CHC-1145640-TG019","Diabetic Retinopathy Initiative in the Caribbean","The Queen Elizabeth Diamond Jubilee Trust",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1145640-TG019",2
"GB-CHC-207544-82111","Jamaica CES","Sightsavers","12,606","12,606","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-207544-82111",4
"GB-COH-1762840-JAM098-EU08-01","Mainstreaming vulnerable populations in DRR in Jamaica","HelpAge International","528,189","528,189","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-COH-1762840-JAM098-EU08-01",4
"GB-COH-1762840-JAM099-WD01-01","Diabetic Retinopathy: Prevention, Detection, Treatment","HelpAge International","109,344","109,344","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-COH-1762840-JAM099-WD01-01",4
"GB-COH-1762840-JAM107-US03-01","Building Disaster Resilient Communities in Jamaica","HelpAge International","242,172","242,172","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-COH-1762840-JAM107-US03-01",4
"GB-COH-1762840-JAM114-US03-01","Disaster Risk Reduction for Vulnerable Populations in Jamaica","HelpAge International","142,790","142,790","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-COH-1762840-JAM114-US03-01",4
"GB-GOV-1-300448","Jamaica Strategic Corrections Partnership Project","UK - Foreign, Commonwealth and Development Office",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300448",3
"GB-GOV-1-300448-101","Design of Jamaica Corrections Project","UK - Foreign, Commonwealth and Development Office","12,154","12,154","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300448-101",4
"GB-GOV-1-300448-102","Support to the Department of Correctional Services to manage the estate and corrections system, through the development and implementation of training, policies and standard operating procedures and the operationalisation of rehabilitation plans.","UK - Foreign, Commonwealth and Development Office","363,292","369,042","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300448-102",4
"GB-GOV-1-300448-103","Livelihoods and Capacity Building Project to improve reintegration initiatives for ex-offenders and parolees through a pilot integrated livelihoods and life skills programme.","UK - Foreign, Commonwealth and Development Office","500,699","499,654","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300448-103",4
"GB-GOV-1-300448-104","Ministry of Justice UK - provision of expert technical advice in the areas of training, rehabilitation and strategic management.","UK - Foreign, Commonwealth and Development Office","8,115","8,115","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300448-104",4
"GB-GOV-1-300970","Serious Organised Crime and Anti-Corruption Programme","UK - Foreign, Commonwealth and Development Office",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300970",2
"GB-GOV-1-300970-101","Support to Major Organised Crime &amp; Anti-Corruption Agency to combat corruption and organised crime.","UK - Foreign, Commonwealth and Development Office","5,835,833","4,516,943","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300970-101",2
"GB-GOV-1-300970-102","Support to the Financial Investigations Division to recover assets acquired by corruption and organised crime.","UK - Foreign, Commonwealth and Development Office","3,153,948","2,935,198","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300970-102",2
"GB-GOV-1-300970-103","Support to the Independent Commission of Investigations to hold public officials accountable for the abuse of power.","UK - Foreign, Commonwealth and Development Office","3,357,881","3,044,596","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300970-103",2
"GB-GOV-1-300970-104","Support to the Integrity Commission to ensure that anti-corruption institutions in Jamaica are effective and accountable.","UK - Foreign, Commonwealth and Development Office","1,998,199","1,139,685","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300970-104",2
"GB-GOV-1-300970-105","Support to the Ministry of Justice to enable the unification of the Prosecutorial Services","UK - Foreign, Commonwealth and Development Office","2,113,018","875,225","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300970-105",2
"GB-GOV-1-300970-106","Support to Ministry of Finance-Financial Investigations Division to recover assets acquired by corruption and organised crime.","UK - Foreign, Commonwealth and Development Office","562,030","240,853","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300970-106",2
"GB-GOV-1-300973-101","Support to the Planning Institute of Jamaica for research input for the design of the Violence Prevention Programme.","UK - Foreign, Commonwealth and Development Office","60,858","121,800","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-300973-101",1
"GB-GOV-1-301180","Responding to Covid-19 in the Caribbean","UK - Foreign, Commonwealth and Development Office",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-301180",3
"GB-GOV-1-301180-102","Support for a Systematic Analysis for Emergency Response (SAFER)","UK - Foreign, Commonwealth and Development Office","375,432","375,432","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-301180-102",4
"GB-GOV-1-301180-104","Violence Prevention in Response to COVID-19","UK - Foreign, Commonwealth and Development Office","871,540","870,357","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-301180-104",4
"GB-GOV-1-301198","UK Jamaica Covid-19 Strategic Border Health Security Project","UK - Foreign, Commonwealth and Development Office",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-301198",3
"GB-GOV-1-301198-101","Support to the Ministry of National Security to enable the implementation of measures for the safe re-opening of the borders.","UK - Foreign, Commonwealth and Development Office","434,114","434,114","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-1-301198-101",4
"GB-GOV-13-FUND--GCRF-AH_P014240_1","The DARE Centre: the Centre for the Development, Application, Research and Evaluation of Prosocial Games for the Prevention of Gender-based Violence.","UK - Department for Business, Energy and Industrial Strategy (BEIS)","5,770,870","4,109,637","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-AH_P014240_1",4
"GB-GOV-13-FUND--GCRF-AH_T00407X_1","Transdisciplinary data assemblages for a socio-historical understanding of the formation of Caribbean food systems","UK - Department for Business, Energy and Industrial Strategy (BEIS)","216,973","186,381","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-AH_T00407X_1",4
"GB-GOV-13-FUND--GCRF-AH_T004355_1","Food Insecurity at the Time of Climate Change: Sharing and Learning from Bottom-Up Responses in the Caribbean Region","UK - Department for Business, Energy and Industrial Strategy (BEIS)","233,774","217,169","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-AH_T004355_1",4
"GB-GOV-13-FUND--GCRF-AH_T008423_1","The Wicked Problem of Plastics and the Discourse Surrounding its Governance","UK - Department for Business, Energy and Industrial Strategy (BEIS)","72,616","67,229","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-AH_T008423_1",3
"GB-GOV-13-FUND--GCRF-EP_T00357X_1","GCRF Caribbean Resilience and Recovery Knowledge Network","UK - Department for Business, Energy and Industrial Strategy (BEIS)","192,539","49,936","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-EP_T00357X_1",3
"GB-GOV-13-FUND--GCRF-EP_T003863_1","GCRF Global Health and Clean Water Network","UK - Department for Business, Energy and Industrial Strategy (BEIS)","199,102","202,365","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-EP_T003863_1",4
"GB-GOV-13-FUND--GCRF-EP_T015160_1","Self-recovery housing for development: scaling up crisis preparedness and humanitarian shelter response","UK - Department for Business, Energy and Industrial Strategy (BEIS)","905,606","922,587","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-EP_T015160_1",4
"GB-GOV-13-FUND--GCRF-ES_P010938_1","STRiDE: Strengthening responses to dementia in developing countries (GCRF)","UK - Department for Business, Energy and Industrial Strategy (BEIS)","9,487,046","6,930,183","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-ES_P010938_1",4
"GB-GOV-13-FUND--GCRF-ES_T002964_1","Teleconnected SARgassum risks across the Atlantic: building capacity for TRansformational Adaptation in the Caribbean and West Africa (SARTRAC)","UK - Department for Business, Energy and Industrial Strategy (BEIS)","1,149,943","974,636","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-ES_T002964_1",3
"GB-GOV-13-FUND--GCRF-ES_T003936_1","Harnessing the power of global data to support young children's learning and development: Analyses, dissemination and implementation","UK - Department for Business, Energy and Industrial Strategy (BEIS)","2,618,409","1,800,410","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-ES_T003936_1",2
"GB-GOV-13-FUND--GCRF-MR_M007553_1","The ""Irie Classrooms Toolbox"": a cluster randomised trial of a universal violence prevention programme in Jamaican preschools.","UK - Department for Business, Energy and Industrial Strategy (BEIS)","2,119,530","169,639","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-MR_M007553_1",4
"GB-GOV-13-FUND--GCRF-MR_N015959_1","Integrating places of worship (PoWs) into the primary care pathway to prevent and control non-communicable diseases (NCDs) in the Caribbean","UK - Department for Business, Energy and Industrial Strategy (BEIS)","804,034","270,899","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-MR_N015959_1",4
"GB-GOV-13-FUND--GCRF-MR_P022081_1","A mathematical modeling framework for tuberculosis burden estimation and economic evaluation of pharmaceutical interventions","UK - Department for Business, Energy and Industrial Strategy (BEIS)","658,123","447,930","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-MR_P022081_1",4
"GB-GOV-13-FUND--GCRF-MR_R018421_1","Development and evaluation of an integrated early childhood development and violence prevention teacher-training intervention in Jamaican preschools","UK - Department for Business, Energy and Industrial Strategy (BEIS)","229,338","24,509","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-MR_R018421_1",4
"GB-GOV-13-FUND--GCRF-MR_R019991_1","GCRF: Trauma and Adverse Childhood Experiences Springboard (TrACES)","UK - Department for Business, Energy and Industrial Strategy (BEIS)","253,619","250,715","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-FUND--GCRF-MR_R019991_1",4
