"iati-identifier","title","reporting-org","total-commitment","total-spend","currency","link","activity-status"
"GB-CHC-202918-HAIC72","Haiti – From Tent to Home 2013","Oxfam GB","1,261,308","1,261,308","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-202918-HAIC72",3
"GB-CHC-202918-HAIC71","Preparedness and response  of rural communities in North east - Haiti","Oxfam GB","726,913","726,913","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-202918-HAIC71",3
"GB-1-203999","Haiti Camp Resettlement","UK - Foreign, Commonwealth and Development Office",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-203999",3
"GB-1-202153-101","GFDRR Safe Hospital Reconstruction in Haiti","UK - Foreign, Commonwealth and Development Office","1,489,637","1,506,203","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-1-202153-101",4
"XI-IATI-UNPF-CAJ04","Amelioration de d'état de santé de la reproduction en Haiti","UN Pooled Funds",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-UNPF-CAJ04",3
"XI-IATI-UNPF-UNFPA0002","Amelioration de d'état de santé de la reproduction en Haiti","UN Pooled Funds",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-UNPF-UNFPA0002",3
"XM-DAC-21018-MDRHT008","Haiti - Earthquake","International Federation of the Red Cross and Red Crescent (IFRC)","253,223,100","253,223,100","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-21018-MDRHT008",2
"XM-DAC-21-1-2014B4RECOVER-RECHQ088","RECOVERY ASSISTANCE - IRISH AID GURD 14 02","Ireland - Department of Foreign Affairs",50,50,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-21-1-2014B4RECOVER-RECHQ088",4
"FI-3-2014-2014140140","Frame Agreement with NGO (Finn Church Aid)","Finland - Ministry for Foreign Affairs","182,489","35,910","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2014140140",2
"FI-3-2014-2014140136","Frame Agreement with NGO (Finn Church Aid)","Finland - Ministry for Foreign Affairs","184,955",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2014140136",2
"FI-3-2014-2014140109","Frame Agreement with NGO (Finn Church Aid)","Finland - Ministry for Foreign Affairs","14,796","11,675","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2014140109",2
"FI-3-2014-2014140108","Frame Agreement with NGO (Finn Church Aid)","Finland - Ministry for Foreign Affairs","468,554",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2014140108",2
"FI-3-2014-2014140107","Frame Agreement with NGO (Finn Church Aid)","Finland - Ministry for Foreign Affairs","258,937","140,566","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2014140107",2
"FI-3-2014-2014140106","Frame Agreement with NGO (Finn Church Aid)","Finland - Ministry for Foreign Affairs","24,660","24,660","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2014140106",2
"FI-3-2014-2013130174","Un Toit pour mon Pays / Technical Skills Tarining Program","Finland - Ministry for Foreign Affairs","8,631","8,631","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2013130174",2
"FI-3-2014-2012120082","Frame Agreement with NGO (Finn Church Aid)","Finland - Ministry for Foreign Affairs","44,389","44,389","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2012120082",2
"FI-3-2014-2012120055","Frame Agreement with NGO (Finn Church Aid)","Finland - Ministry for Foreign Affairs","92,477","55,486","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2012120055",2
"FI-3-2014-2010999969","Support through UNDPKO","Finland - Ministry for Foreign Affairs","66,326","66,326","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2010999969",2
"FI-3-2014-2010100671","Frame agreement with NGO (SASK)","Finland - Ministry for Foreign Affairs","45,005","45,005","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2010100671",2
"FI-3-2014-2009091136","Frame Agreement with NGO (Finn Church Aid)","Finland - Ministry for Foreign Affairs","665,840","252,622","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2009091136",2
"FI-3-2014-2008081031","Frame agreement with NGO (SASK)","Finland - Ministry for Foreign Affairs","230,578","46,855","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2014-2008081031",2
"FI-3-2013-2013130618","Frame Agreement with NGO (Finn Church Aid)","Finland - Ministry for Foreign Affairs","9,211","9,211","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2013-2013130618",2
"FI-3-2013-2013130174","Local Cooperation Fund (LCF) in Haiti","Finland - Ministry for Foreign Affairs","95,913","86,322","USD","https://d-portal.org/ctrack.html#view=act&aid=FI-3-2013-2013130174",2
"DE-1-201415900-0","Ausbildung des Bautrupps des Selbsthilfevereins ""Association MARK""","Germany - Ministry for Economic Cooperation and Development","46,238","45,455","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-201415900-0",4
"DE-1-201139179-0","Human rights awareness raising and defense of rule of law, Haiti","Germany - Ministry for Economic Cooperation and Development","504,230","448,243","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-201139179-0",3
"CA-3-S064540001","Canadian Francophonie Scholarship Program (CFSP)","Canada - Global Affairs Canada | Affaires mondiales Canada","35,733,780",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-S064540001",4
"CA-3-S064147PRG","Better Access to Health and Education Services","Canada - Global Affairs Canada | Affaires mondiales Canada","1,269,084","1,291,043","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-S064147PRG",4
"CA-3-A035451001","Support to Sustainable School Feeding Program in Haiti - 2012-2014","Canada - Global Affairs Canada | Affaires mondiales Canada","15,153,812","15,153,812","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-A035451001",4
"CA-3-A035206001","Increased Access to Basic Health Services","Canada - Global Affairs Canada | Affaires mondiales Canada","19,544,620","19,544,620","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-A035206001",4
"XM-OCHA-CERF-14-UFE-CEF-013","Improving sanitation and hygiene in IDP Camps","United Nations Central Emergency Response Fund (CERF)","1,375,103","1,375,103","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-OCHA-CERF-14-UFE-CEF-013",4
"XM-OCHA-CERF-14-UFE-CEF-014","Support the national contingency plan to eliminate cholera by improving rapid response activities to reduce the number of suspected cholera cases and to cut the transmission","United Nations Central Emergency Response Fund (CERF)","2,002,614","2,002,614","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-OCHA-CERF-14-UFE-CEF-014",4
"XM-OCHA-CERF-14-UFE-IOM-006","Reinforcement of the response to cholera outbreaks in all Departments mainly in those considered high priority and support to the national coordination for cholera response in the Ministry of Health","United Nations Central Emergency Response Fund (CERF)","587,403","587,403","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-OCHA-CERF-14-UFE-IOM-006",4
"XM-OCHA-CERF-14-UFE-IOM-007","Improving sanitation and hygiene in IDP Camps","United Nations Central Emergency Response Fund (CERF)","135,004","135,004","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-OCHA-CERF-14-UFE-IOM-007",4
"XM-OCHA-CERF-14-UFE-WHO-008","Reinforcement of the response to cholera outbreaks in all Departments mainly in those considered high priority and support to the national coordination for cholera response in the Ministry of Health","United Nations Central Emergency Response Fund (CERF)","1,604,979","1,604,979","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-OCHA-CERF-14-UFE-WHO-008",4
"AU-5-INJ115-HT","Climate Change and Disaster Risk Reduction","Australia - Department of  Foreign Affairs and Trade","476,447","508,897","USD","https://d-portal.org/ctrack.html#view=act&aid=AU-5-INJ115-HT",3
"47122-HTI-ISS","Haiti: Immunisation Service Support","Gavi, the vaccine alliance","1,256,000","1,256,000","USD","https://d-portal.org/ctrack.html#view=act&aid=47122-HTI-ISS",3
"XI-IATI-EC_ECHO-ECHO/DIP/BUD/2013/94001","Gouvernance locale des communautés rurales et des structures de gestion des risques dans la préparation et la réponse aux catastrophes","European Commission - Humanitarian Aid & Civil Protection","890,626","853,889","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2FDIP%2FBUD%2F2013%2F94001",3
"US-EIN-300108263-GGProj:4617","Build Community-Run Enterprises in Rural Haiti","GlobalGiving.org","2,575","2,575","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A4617",3
"US-EIN-300108263-GGProj:4000","Donate an Ox: Help Improve Crop Productivity","GlobalGiving.org","7,850","7,850","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A4000",3
"US-EIN-300108263-GGProj:16621","Raise the Voices of Haitian Women!","GlobalGiving.org",350,350,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A16621",3
"US-EIN-300108263-GGProj:18108","Soccer Field for Children in Jeremie Haiti","GlobalGiving.org",645,645,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A18108",3
"US-EIN-300108263-GGProj:18012","Supporting Our Caregivers for TB Patients in Haiti","GlobalGiving.org","5,285","5,285","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A18012",3
"DE-1-201415801-0","Water treatment system for drinking water supply and sanitation for primary school in Haiti","Germany - Ministry for Economic Cooperation and Development","48,485","47,548","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-201415801-0",4
"SE-0-SE-6-52040310","Haiti CAP 2011 Save the Children","Sweden, through Swedish International Development Cooperation Agency (Sida)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=SE-0-SE-6-52040310",4
"SE-0-SE-6-52040310-5204031001-H","Haiti CAP 2011 Save the Children - CAP Haiti 2011 Save the Children","Sweden, through Swedish International Development Cooperation Agency (Sida)","5,111,438","4,287,065","USD","https://d-portal.org/ctrack.html#view=act&aid=SE-0-SE-6-52040310-5204031001-H",4
"XM-OCHA-CERF-14-RR-WHO-035","Scaling up prevention efforts towards the elimination of cholera in Haiti through the implementation of an oral cholera vaccination campaign","United Nations Central Emergency Response Fund (CERF)","1,677,386","1,677,386","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-OCHA-CERF-14-RR-WHO-035",4
"XI-IATI-IADB-HA-L1009","Ennery-Quinte Agricultural Intensification Project","Inter-American Development Bank","27,254,696","27,254,696","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-IADB-HA-L1009",4
"XM-OCHA-CERF-14-RR-CEF-082","Scaling up prevention efforts towards the elimination of cholera in Haiti through the implementation of an oral cholera vaccination campaign","United Nations Central Emergency Response Fund (CERF)","990,820","990,820","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-OCHA-CERF-14-RR-CEF-082",4
"US-EIN-300108263-GGProj:17554","Train four builders in Haiti to build safe homes","GlobalGiving.org","1,205","1,205","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A17554",3
"US-EIN-300108263-GGProj:14674","Make Haiti's limb and brace center self-sustaining","GlobalGiving.org",10,10,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A14674",3
"US-EIN-300108263-GGProj:18226","Access to school to 200 orphan children in Haiti","GlobalGiving.org",100,100,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A18226",3
"US-EIN-300108263-GGProj:18064","Support Our Youth Marching Band Program in Haiti","GlobalGiving.org",400,400,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A18064",3
"US-EIN-300108263-GGProj:18023","School bus needed for Haitian orphans","GlobalGiving.org",220,220,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A18023",3
"XM-DAC-41301-615104","Renforcement du système national de production et d?approvisionnement de semences/matériel végétal de qualité auprès des petits agriculteurs haïtiens et initiation de la coopération horizontale","Food and Agriculture Organization of the United Nations (FAO)","300,000","299,431","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-615104",3
"GB-COH-1762840-HTI722-DF99-01","Field Test of the Safe Water Trust's Aquafilter Family model in Haiti","HelpAge International","67,418","67,418","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-COH-1762840-HTI722-DF99-01",4
"GB-CHC-292506-GB423","Community Based Resilience","CARE International UK",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-292506-GB423",4
"US-EIN-300108263-GGProj:2090","Help 500 Rural Haitian Families Fight Hunger","GlobalGiving.org","30,954","30,954","USD","https://d-portal.org/ctrack.html#view=act&aid=US-EIN-300108263-GGProj%3A2090",3
"US-GOV-1-720201450294","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","10,628,721","1,807,158","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450294",3
"US-GOV-1-720201450297","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","6,057,978","5,419,075","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450297",3
"US-GOV-1-720201450301","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","6,055,686","7,125,318","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450301",3
"US-GOV-1-DFD-G-00-10-00087-00","Crisis Assistance and Recovery","United States Agency for International Development (USAID)","-42,218","591,076","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-DFD-G-00-10-00087-00",3
"US-GOV-1-720201450321","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","-3,000","-3,000","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450321",3
"US-GOV-1-720201450322","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","3,466",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450322",3
"US-GOV-1-DFD-G-00-10-00112-00","Crisis Assistance and Recovery","United States Agency for International Development (USAID)",595,595,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-DFD-G-00-10-00112-00",3
"US-GOV-1-DFD-G-00-10-00124-00","Crisis Assistance and Recovery","United States Agency for International Development (USAID)","-48,340","-48,340","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-DFD-G-00-10-00124-00",3
"US-GOV-1-720201450400","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","3,691,442","2,285,174","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450400",3
"US-GOV-1-720201450412","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","1,199,676","886,415","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450412",3
"US-GOV-1-720201450427","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","44,623","43,540","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450427",3
"US-GOV-1-720201450428","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","280,263","224,105","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450428",3
"US-GOV-1-720201450434","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","216,604","288,982","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450434",3
"US-GOV-1-720201450442","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","28,043","40,359","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450442",3
"US-GOV-1-720201450451","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","29,199","18,099","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450451",3
"US-GOV-1-FCB0650E04B8","Administrative Costs","United States Agency for International Development (USAID)","1,008,728","1,021,239","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-FCB0650E04B8",3
"US-GOV-1-720201450482","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","3,836,882","5,623,542","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450482",3
